track_id,track_name,album_name,release_date,popularity,artist_ids
7ycWLEP1GsNjVvcjawXz3z,Praise The Lord (Da Shine) (feat. Skepta),TESTING,2018-05-25,81,"['13ubrt8QOOCPljQ2FL1Kca', '2p1fiYHYiXz9qi0JJyxBzN']"
2N3U8uTYhjX2KwGT0pf5x0,"Everyday (feat. Rod Stewart, Miguel & Mark Ronson)",AT.LONG.LAST.A$AP,2015-05-26,78,"['13ubrt8QOOCPljQ2FL1Kca', '2y8Jo9CKhJvtfeKOsYzRdT', '360IAlyVv4PCEVjgyMZrxK', '3hv9jJF3adDNsBSIQDqcjp']"
787rCZF9i4L1cXGMkdyIk4,LVL,LONG.LIVE.A$AP (Deluxe Version),2013,76,['13ubrt8QOOCPljQ2FL1Kca']
0O3TAouZE4vL9dM5SyxgvH,Fashion Killa,LONG.LIVE.A$AP (Deluxe Version),2013,76,['13ubrt8QOOCPljQ2FL1Kca']
4X5f3vT8MRuXF68pfjNte5,"F**kin' Problems (feat. Drake, 2 Chainz & Kendrick Lamar)",LONG.LIVE.A$AP (Deluxe Version),2013,75,"['13ubrt8QOOCPljQ2FL1Kca', '3TVXtAsR1Inumwj472S9r4', '17lzZA2AlOHwCwFALHttmp', '2YZyLoL8N0Wb9xBt1NhZWg']"
6Ec5LeRzkisa5KJtwLfOoW,"Am I Dreaming (Metro Boomin & A$AP Rocky, Roisee)",METRO BOOMIN PRESENTS SPIDER-MAN: ACROSS THE SPIDER-VERSE (SOUNDTRACK FROM AND INSPIRED BY THE MOTION PICTURE),2023-06-02,74,"['0iEtIxbK0KxaSlF7G42ZOp', '13ubrt8QOOCPljQ2FL1Kca', '5pCGvSxNNUcddlRrG0wsrY']"
1j6kDJttn6wbVyMaM42Nxm,Lord Pretty Flacko Jodye 2 (LPFJ2),AT.LONG.LAST.A$AP,2015-05-26,74,['13ubrt8QOOCPljQ2FL1Kca']
5xMjhZKSo8yh5r9b5vrYRr,Tailor Swif,Tailor Swif,2024-08-30,74,['13ubrt8QOOCPljQ2FL1Kca']
3yjVsUq8psgcHm8SQrZ8i4,Hip 2 Da Game,The Awakening,1996-02-20,58,['1C6G15UmVQMDGpYbdsf1Oi']
6Jw7ft5Rvh1IPRRfacqhCi,Hip 2 Da Game - Instrumental,The Awakening [25th Anniversary (Remaster)],2021-01-22,42,['1C6G15UmVQMDGpYbdsf1Oi']
4mSOF7fzN6YqHaGE4N63kE,Taking It Lyte - Interlude,The Awakening,1996-02-20,42,"['1C6G15UmVQMDGpYbdsf1Oi', '2ZbWlThDW0qSbI3hinpl0w']"
1dm6nqs4dHU3ReXb4mDYht,Brainstorm / P.S.K. - No Gimmicks Remix,The Awakening,1996-02-20,38,"['1C6G15UmVQMDGpYbdsf1Oi', '2gINJ8xw86xawPyGvx1bla', '5XI6qfoZSiEYtmItjfEX1Q']"
4VL39gdJIlR0lr1jNxKrT8,Flip Da Style,The Awakening,1996-02-20,38,['1C6G15UmVQMDGpYbdsf1Oi']
3U4ykydx9qKJ764ZpgD7Pv,Showtime,The Awakening,1996-02-20,38,"['1C6G15UmVQMDGpYbdsf1Oi', '3euwln1nsG64HZaIoyDpiz']"
6iqa1LkNQmR6TsimCnG5QT,Taking It Lyte - Interlude - Instrumental,The Awakening [25th Anniversary (Remaster)],2021-01-22,37,['1C6G15UmVQMDGpYbdsf1Oi']
0dORSvPTypnjUEJgSYLTXZ,Time Ta Bounce - Interlude,The Awakening,1996-02-20,37,"['1C6G15UmVQMDGpYbdsf1Oi', '5KY2WPRMDWiJ1i3Sdwx04I']"
084SbHqjMupiqSFvHmou6w,True And Livin',The Awakening,1996-02-20,37,['1C6G15UmVQMDGpYbdsf1Oi']
5XJX8CjRpPLkJkoeg4kB3o,Gameplan,The Awakening,1996-02-20,35,['1C6G15UmVQMDGpYbdsf1Oi']
5SvKcEK87sdbOyrthx9ZAU,He Loves Us Both (feat. H.E.R.),He Loves Us Both (feat. H.E.R.),2024-05-16,55,"['0uAUrmEQbwcDFzg0v7VicO', '3Y7RZ31TRPVadSFVy1o8os']"
1pmXeu9cAF2at62I3m5VKE,Fry Plantain (with Joey Bada$$),Fry Plantain (with Joey Bada$$),2024-11-22,54,"['0uAUrmEQbwcDFzg0v7VicO', '2P5sC9cVZDToPxyomzF1UH']"
02DTkcgh0BpYrEYPO05Zex,Greatest Gift (feat. Lila Iké),falling or flying,2023-09-29,51,"['1CoZyIx7UvdxT5c8UkMzHd', '0uAUrmEQbwcDFzg0v7VicO']"
7u9bxbhHMcYZGRfAnGTyoy,Never Leave,WSTRN Season 3,2022-09-08,43,"['5nSAh3wlH7VaqpnkiMjzDs', '0uAUrmEQbwcDFzg0v7VicO']"
0k5s9BlyIUaHK1Fa7DVTyY,Solitude,The ExPerience,2020-05-18,45,['0uAUrmEQbwcDFzg0v7VicO']
2jQENRPVxXb8TcTAXW6wpQ,Where I'm Coming From,The ExPerience,2020-05-18,44,['0uAUrmEQbwcDFzg0v7VicO']
6fhKMr6Yy8hUr28tmWsejh,Stars Align,The ExPerience,2020-05-18,43,['0uAUrmEQbwcDFzg0v7VicO']
3WwXaLYKNx0qJqyjnzDadx,In Bloom (feat. Lila Iké),In Search Of Lost Time,2020-08-28,42,"['7BGR8y1VZAWK2oR4zD9COr', '0uAUrmEQbwcDFzg0v7VicO']"
4F8EDSwqScQxFaLjtScKWO,Wanted,Wanted,2022-06-16,41,['0uAUrmEQbwcDFzg0v7VicO']
0J2O7SE1xscTzXgJN4KTQd,Triumph (feat. Chronic Law & Lila Iké),Generation of Kings,2023-12-01,41,"['2Gzy8TYJ5xrEMDyUjZuDsK', '3zorWCDx017sz4UYP2fC9w', '0uAUrmEQbwcDFzg0v7VicO']"
3Y6XWs8xMlCngyIxNOFnsp,Sound of da Police,Return of the Boom Bap,1993-09-03,61,['2gINJ8xw86xawPyGvx1bla']
0snDRsjNRMJhm7SVja8l6J,MC's Act Like They Don't Know,KRS-One,1995-10-10,53,['2gINJ8xw86xawPyGvx1bla']
5xXL4i9L2ZbKBtENNh8fWY,Step into a World (Rapture's Delight),I Got Next,1997-05-20,53,['2gINJ8xw86xawPyGvx1bla']
5JPCZLbqNBonKhC53JPu4A,A Friend,I Got Next,1997-05-20,43,['2gINJ8xw86xawPyGvx1bla']
5Jb8YwmrzxDZUXq7Tw9gWg,To nie jest hip-hop,Egzotyka,2017-06-07,35,"['2gINJ8xw86xawPyGvx1bla', '1fxbULcd6ryMNc1usHoP0R', '4zO6WqG8mu49ek0ZDIptTk']"
1yjRkRZ9N9blrca0f0UzeF,Outta Here,Return of the Boom Bap,1993-09-03,40,['2gINJ8xw86xawPyGvx1bla']
3BB2d2NGwpSCyrcdcBCpH7,The MC,I Got Next,1997-05-20,35,['2gINJ8xw86xawPyGvx1bla']
2itPegdGAksguJItwZyOK1,C.I.A. (Criminals In Action),Lyricist Lounge Vol. 1,2002-01-01,34,"['1jKpNUjiz4KXgaAZD5FI9S', '2gINJ8xw86xawPyGvx1bla', '4iUCypSQyIBdkJ6roB3Z9F']"
5IR1BV84fjB5SPzDw5NTQp,KRS-One Attacks,Return of the Boom Bap,1993-09-03,34,['2gINJ8xw86xawPyGvx1bla']
0dupEkAq7v5mTay6lJBvRx,I Can't Wake Up,Return of the Boom Bap,1993-09-03,33,['2gINJ8xw86xawPyGvx1bla']
2Csz0TDLuMCz36W208qbz0,Diggin' In The Crates - DJ Premier Remix,D.I.T.C. ‎– The Remix Project,2019-06-14,31,"['4thsoee1SA3GbbPofv6tZE', '1YypK4ExBm4UY1TRAOur8M', '1C6G15UmVQMDGpYbdsf1Oi', '3euwln1nsG64HZaIoyDpiz', '6GEykX11lQqp92UVOQQCC7']"
6fu4wQiV6Jo2gU4IFm0LgC,The Ultimate - Showbiz Remix,Underground Hip Hop,2018-09-28,0,"['4hz8ohK9ESaFbJBAXvWJGL', '3euwln1nsG64HZaIoyDpiz']"
55qZJMQu5zzgkSU2nwt3Jk,The Crow - Instrumental,Jewelz (Instrumentals),2023-11-21,2,"['5XI6qfoZSiEYtmItjfEX1Q', '3euwln1nsG64HZaIoyDpiz']"
05yhmp3etrpShGXRQizvRN,Way Of Life - Marco Polo Remix,D.I.T.C. ‎– The Remix Project,2019-06-14,13,"['30fiiwr2EeZp1tAhzYCmyM', '3ScY9CQxNLQei8Umvpx5g6', '3HHS9W4rrJDzE6PjJnmN9N', '3euwln1nsG64HZaIoyDpiz', '7Dasxr6NQ6uRSEFYFjNdzn']"
0HgyDR7acITdWcpNupp6Zh,Best Behavior - Showbiz Remix No.1,D.I.T.C. ‎– The Remix Project,2019-06-14,11,"['2Xu7q46Hf02xOoEIm4E1Qs', '3ScY9CQxNLQei8Umvpx5g6', '3euwln1nsG64HZaIoyDpiz']"
4Vg84ugAs1XWHecTB9aJIm,Internationally Known - Showbiz Remix,D.I.T.C. ‎– The Remix Project,2019-06-14,11,"['30fiiwr2EeZp1tAhzYCmyM', '3ScY9CQxNLQei8Umvpx5g6', '5XI6qfoZSiEYtmItjfEX1Q', '3euwln1nsG64HZaIoyDpiz']"
53GXtsHWrn960Wo6NBBndU,Catchin Wreck - Instrumental,Runaway Beats Instrumentals,2019-09-27,10,"['1U0EFT6jsUpEXAaWesmxAz', '3euwln1nsG64HZaIoyDpiz', '4thsoee1SA3GbbPofv6tZE']"
1OyKODmCTBbaNAPnzaMIMh,Da Enemy - Showbiz Remix,D.I.T.C. ‎– The Remix Project,2019-06-14,9,"['30fiiwr2EeZp1tAhzYCmyM', '3ScY9CQxNLQei8Umvpx5g6', '3euwln1nsG64HZaIoyDpiz']"
2w5cnAI2BSlOrJ4NEQGt6y,Revenge,Revenge,2013-10-08,0,"['0GJtZxRps0AoVgtcmVXjWT', '3euwln1nsG64HZaIoyDpiz']"
2cSzcgtQ1Zu5kWoo6nIg12,Here and now,Preloaded: Deluxe Version,2012-05-08,6,"['3euwln1nsG64HZaIoyDpiz', '4thsoee1SA3GbbPofv6tZE']"
5cZqsjVs6MevCnAkasbEOX,Break Stuff,Significant Other,1999,80,['165ZgPlLkK7bf5bDoFc6Sb']
3IV4swNduIRunHREK80owz,Rollin' (Air Raid Vehicle),Chocolate Starfish And The Hot Dog Flavored Water,2000-10-17,77,['165ZgPlLkK7bf5bDoFc6Sb']
1MTQHCpraD4S8g5PAFKzoj,Behind Blue Eyes,Results May Vary,2003-01-01,74,['165ZgPlLkK7bf5bDoFc6Sb']
2avKuMN2QXkaG9vvHa2JLt,Take A Look Around,Chocolate Starfish And The Hot Dog Flavored Water,2000-10-17,74,['165ZgPlLkK7bf5bDoFc6Sb']
2gSVKxPDww9Eep5rdvtdem,My Way,Chocolate Starfish And The Hot Dog Flavored Water,2000-10-17,73,['165ZgPlLkK7bf5bDoFc6Sb']
1TEZWG1FdjzDdercCguTwj,Nookie,Significant Other,1999,71,['165ZgPlLkK7bf5bDoFc6Sb']
6holGuk1jKHTdWyWBOZi8l,My Generation,Chocolate Starfish And The Hot Dog Flavored Water,2000-10-17,70,['165ZgPlLkK7bf5bDoFc6Sb']
6Zj3YsYfj8YTY9aGMDnpn8,Hot Dog,Chocolate Starfish And The Hot Dog Flavored Water,2000-10-17,68,['165ZgPlLkK7bf5bDoFc6Sb']
5MYsvAONqcsIVOwu2HTQ3p,Faith,"Three Dollar Bill, Y'all $",1997-01-01,65,['165ZgPlLkK7bf5bDoFc6Sb']
0EtzpDX05udzfLcGntGbGU,Eat You Alive,Results May Vary,2003-01-01,62,['165ZgPlLkK7bf5bDoFc6Sb']
3W2kGv8CcwRl2MWQN5vxKL,STUPID IN LOVE (feat. HUH YUNJIN of LE SSERAFIM),LOVE IN STEREO,2024-02-16,69,"['1bqxdqvUtPWZri43cKHac8', '13yWtUnz63q5VIs5SwoMhy']"
1hWDc5jD5br9pXSOtubFlf,IT'S YOU (feat. keshi),LOVE IN STEREO,2024-02-16,67,"['1bqxdqvUtPWZri43cKHac8', '3pc0bOVB5whxmD50W79wwO']"
6sI8Q7TTJeA9exw6hxEqq3,Blueberry Eyes (feat. SUGA of BTS),Colour Vision,2020-09-18,56,"['1bqxdqvUtPWZri43cKHac8', '0ebNdVaOfp6N0oZ1guIxM8']"
2hX8rtWyNxYyaBT64H3LYU,Burn It (feat. MAX),D-2,2020-05-22,61,"['5RmQ8k4l3HZ8JoPb4mNsML', '1bqxdqvUtPWZri43cKHac8']"
1sYSP7gKa5kdKIfhANfori,Lights Down Low,Hell's Kitchen Angel,2016-04-08,55,['1bqxdqvUtPWZri43cKHac8']
33wQ73bQJcHmyeDgwrG9Cl,BUTTERFLIES,LOVE IN STEREO,2024-02-16,60,"['1bqxdqvUtPWZri43cKHac8', '4rTv3Ejc7hKMtmoBOK1B4T']"
7asFSf2pkWNEG3E5EuN1QR,Take Over,Take Over,2020-09-17,60,"['47mIJdHORyRerp4os813jD', '1bqxdqvUtPWZri43cKHac8', '4aQY8buO08AQLaDOuLs6Yn', '1sjw4xq2pAWy5Vdgba5QAt']"
0YNbCCep4pGK70IXnXJJAV,STRINGS (feat. JVKE & Bazzi),LOVE IN STEREO,2024-02-16,56,"['1bqxdqvUtPWZri43cKHac8', '164Uj4eKjl6zTBKfJLFKKK', '4GvEc3ANtPPjt1ZJllr5Zl']"
78qFR4ah1s7wY3f6qdcnDL,Love Me Less (feat. Quinn XCII),Colour Vision,2020-09-18,46,"['1bqxdqvUtPWZri43cKHac8', '3ApUX1o6oSz321MMECyIYd']"
1WATa6d8Zj84A2z1mMPck1,Checklist (feat. Chromeo),Colour Vision,2020-09-18,48,"['1bqxdqvUtPWZri43cKHac8', '2mV8aJphiSHYJf43DxL7Gt']"
7tojsPuAq9a1puP9ApOJnV,Return of The Crooklyn Dodgers,90s Underground Hip Hop,2020-04-15,33,"['56D5VnuoX3l7bs2kgcrQvJ', '6GEykX11lQqp92UVOQQCC7', '4dVRITwfej74WkmNpgYVPb', '5XI6qfoZSiEYtmItjfEX1Q', '6CsOL9C9iLL0eWKINlDxzQ']"
5oady7OSE7dH7LHiqmb3Cr,"Dreams, Fairytales, Fantasies (feat. Brent Faiyaz & Salaam Remi)",Floor Seats,2019-08-16,76,"['5dHt1vcEm9qb8fCyLcB3HL', '3tlXnStJ1fFhdScmQeLpuG', '0rlS0SzVFk8BoiAW0fGBbN']"
2TmS5wJTfWrpFgakSSTdCi,HOT ONE (with TiaCorine & A$AP Ferg),King Of The Mischievous South Vol. 2,2024-07-19,66,"['6fxyWrfmjcbj5d12gXeiNV', '39i5B6umzWzkfMe12JrMwW', '5dHt1vcEm9qb8fCyLcB3HL']"
4dVpf9jZjcORqGTLUaeYj9,Plain Jane,Still Striving,2017-08-18,69,['5dHt1vcEm9qb8fCyLcB3HL']
2YzmfPLqUx5CJOaw5ThsBV,Plain Jane REMIX (feat. Nicki Minaj),Plain Jane REMIX (feat. Nicki Minaj),2017-12-15,66,"['5dHt1vcEm9qb8fCyLcB3HL', '0hCNtLu0JehylgoiP8L4Gh']"
7xVLFuuYdAvcTfcP3IG3dS,"Work REMIX (feat. A$AP Rocky, French Montana, Trinidad James & ScHoolboy Q)",Trap Lord,2013-08-19,63,"['5dHt1vcEm9qb8fCyLcB3HL', '6vXTefBL93Dj5IqAWq6OTv', '13ubrt8QOOCPljQ2FL1Kca', '0I5HubncQ8E1MFZOlPDY4J', '5IcR3N7QB1j6KBL8eImZ8m']"
5Xb9LkVG98JiLorzV9O56r,SILVER TOOTH. (with A$AP Ferg),Road to CASABLANCO.,2023-05-05,60,"['2qAwMsiIjTzlmfAkXKvhVA', '5dHt1vcEm9qb8fCyLcB3HL']"
25rc1PFgPvtV6GFSloyOI0,New Level (feat. Future),ALWAYS STRIVE AND PROSPER,2016-06-22,54,"['5dHt1vcEm9qb8fCyLcB3HL', '1RyvyyTE3xzB2ZywiAwp0i']"
7eaKWfov7b2Qa2n6HTesL3,Shabba (feat. A$AP Rocky),Trap Lord,2013-08-19,58,"['5dHt1vcEm9qb8fCyLcB3HL', '13ubrt8QOOCPljQ2FL1Kca']"
3pPlFiN3TLqHd5uXnRr4Cv,French Tips (feat. Coco Jones),DAROLD,2024-11-08,58,"['5dHt1vcEm9qb8fCyLcB3HL', '4DHLoiIqFYYFjH09WduvFd']"
23dwrzeJtEEGl2U4CPWSor,"Runnin (with A$AP Rocky, A$AP Ferg & Nicki Minaj)",Creed II: The Album,2018-11-16,58,"['0NWbwDZY1VkRqFafuQm6wk', '13ubrt8QOOCPljQ2FL1Kca', '5dHt1vcEm9qb8fCyLcB3HL', '0hCNtLu0JehylgoiP8L4Gh']"
03KMZi8vZsuPZJSQjSZ28Y,Black Helicopters,The Future Is Now,2002,43,"['0bWOVEEzzkEIqsSZoXt8KW', '1mMjwoytmHP5dTJbIQxN4V', '1jEQ9dVjupKqchhxVIkHyD', '51vjIMmHWyVqDrkxD07Jh7']"
155GMpdfyZdURbH2x9eooT,Bang Bang,A Brand You Can Trust,2009-07-07,43,"['0BK94SazL2jI020Y8ezR4f', '7hJcb9fa4alzcOq3EaNPoG', '1z1ctFe6fCr5aZnCGKt6rN', '1mMjwoytmHP5dTJbIQxN4V']"
6E5JDnaSWqj7G0eVUiUjjh,Heavy Metal Kings,"Servants In Heaven, Kings In Hell",2006-09-19,38,"['0PI3pXpUMScjweiw3IbADc', '1mMjwoytmHP5dTJbIQxN4V']"
4HHldpOqlIgkP789AS6laZ,Black Helicopters - Instrumental,Black Helicopters,2000-03-07,23,"['0bWOVEEzzkEIqsSZoXt8KW', '1mMjwoytmHP5dTJbIQxN4V', '1jEQ9dVjupKqchhxVIkHyD', '51vjIMmHWyVqDrkxD07Jh7']"
22etQv0qPgcTGSLFz70945,Brujeria,A Brand You Can Trust,2009-07-07,37,"['0BK94SazL2jI020Y8ezR4f', '2Rf13iETx8NVJLIc5N6Ub4', '1z1ctFe6fCr5aZnCGKt6rN', '1mMjwoytmHP5dTJbIQxN4V']"
1iC2QmSKhtBiCUHz54P7bL,Rock Stars,The Future Is Now,2002,36,"['0bWOVEEzzkEIqsSZoXt8KW', '1mMjwoytmHP5dTJbIQxN4V', '1jEQ9dVjupKqchhxVIkHyD', '6GEykX11lQqp92UVOQQCC7']"
6TVaSGmwgc5WiVClLx9a1B,Masters Of The Dark Arts,Masters Of The Dark Arts,2012-07-31,34,"['0BK94SazL2jI020Y8ezR4f', '1mMjwoytmHP5dTJbIQxN4V', '1z1ctFe6fCr5aZnCGKt6rN', '2ajHgsmpiyhXrx3JoigTO2']"
6nV89sYJnk5KYN4MgsMqU5,Refuse To Lose,I Shot Reagan,1998-07-14,34,"['0bWOVEEzzkEIqsSZoXt8KW', '1mMjwoytmHP5dTJbIQxN4V', '1jEQ9dVjupKqchhxVIkHyD', '51vjIMmHWyVqDrkxD07Jh7']"
5IDCNwriIlo6iwPeGbEb6R,Gun In Your Mouth,A Brand You Can Trust,2009-07-07,34,"['0BK94SazL2jI020Y8ezR4f', '1z1ctFe6fCr5aZnCGKt6rN', '1mMjwoytmHP5dTJbIQxN4V']"
509d30cJOPYF8J6WVpcZtx,War Is My Destiny,The Hour Of Reprisal,2008-09-16,33,"['1mMjwoytmHP5dTJbIQxN4V', '7h8ja4JSORo2sXJPmCXRxa', '6p9q2PEuRNRMIXy0mxtDaf']"
3nXrCAE44KlevAkQB2XWcN,Gonna Love Me,K.T.S.E.,2018-06-23,68,['4ULO7IGI3M2bo0Ap7B9h8a']
0bxmVPKnEopTyuMMkaTvUb,Issues/Hold On,K.T.S.E.,2018-06-23,59,['4ULO7IGI3M2bo0Ap7B9h8a']
0hi5V0ExKfjCz9zLxhVAcl,Bare Wit Me,The Album,2020-06-19,57,['4ULO7IGI3M2bo0Ap7B9h8a']
28WNotZoSqhjFHPwaeiFLA,How You Want It? (feat. King Combs),The Album,2020-06-19,52,"['4ULO7IGI3M2bo0Ap7B9h8a', '41I5xI04kixwmonDBl0Sda']"
3HLkL9ahiEnACmnuq8Pcwt,Wake Up Love (feat. IMAN),The Album,2020-06-19,48,"['4ULO7IGI3M2bo0Ap7B9h8a', '4snOTeLIxOa9anlWC3k5cC']"
729MX8KnmI1zguDykt5DYJ,Morning (with Kehlani),The Album,2020-06-19,40,"['4ULO7IGI3M2bo0Ap7B9h8a', '0cGUm45nv7Z6M6qdXYQGTX']"
38HcgcQC4suvti0Sa0e5yc,Rose In Harlem,K.T.S.E.,2018-06-23,49,['4ULO7IGI3M2bo0Ap7B9h8a']
170RXtnRc5XmRfmpwrN0m5,"Million Pieces (feat. Teyana Taylor, Larry June & DJ Premier)",Better Me Than You,2024-08-30,46,"['0c173mlxpT3dSFRgMO8XPh', '4ULO7IGI3M2bo0Ap7B9h8a', '1grN0519h2zYqpRtYbDZAl', '6GEykX11lQqp92UVOQQCC7']"
6PMb77Py549WyGEDJNAacT,Lowkey (feat. Erykah Badu),The Album,2020-06-19,43,"['4ULO7IGI3M2bo0Ap7B9h8a', '7IfculRW2WXyzNQ8djX8WX']"
3MPC4VgnsdlTEua8QntLab,Do Not Disturb,VII (Deluxe),2014-11-04,42,"['4ULO7IGI3M2bo0Ap7B9h8a', '7bXgB6jMjp9ATFy66eO08Z']"
7EiUtdeoWcKqLi5ELZCjYf,LOST FOREVER (feat. Westside Gunn),UTOPIA,2023-07-28,64,"['0Y5tJX1MQlPlqiwlOH1tJY', '0ABk515kENDyATUdpCKVfW']"
33YwdmM6I1hBOT0ZQHSQW6,Freestyle,"Flyest Nigga In Charge, Vol. 1",2005-01-02,62,['0ABk515kENDyATUdpCKVfW']
5sxRbu2Oi9lgmLO8taA3Rf,"327 (feat. Tyler, The Creator & Billie Essco)",Pray for Paris,2020-04-17,62,"['0ABk515kENDyATUdpCKVfW', '2P5sC9cVZDToPxyomzF1UH', '4V8LLVI7PbaPR0K2TGSxFF', '53IIk03HWWJ2Z7QwQ9yFHh']"
6bCbBTw3mqHWQwhFMMaOOq,"The Fly who couldn't Fly straight (feat. Tyler, The Creator)",Hitler Wears Hermes 8: Side B,2021-09-24,60,"['0ABk515kENDyATUdpCKVfW', '4V8LLVI7PbaPR0K2TGSxFF']"
1zBPkwg2oEh760w20qbJ9E,Why I do em Like that (feat. Billie Essco),Hitler Wears Hermes 8: Side B,2021-09-24,60,"['0ABk515kENDyATUdpCKVfW', '53IIk03HWWJ2Z7QwQ9yFHh']"
1SJnJJmrqRyE8YSdhEtbPv,Brand New 911,2000,2022-07-22,56,"['2P5sC9cVZDToPxyomzF1UH', '0ABk515kENDyATUdpCKVfW']"
1vC4cy31nYn0skKWtnOPTT,Max Caster,Still Praying,2024-11-01,55,"['0ABk515kENDyATUdpCKVfW', '5oNgAs7j5XcBMzWv3HAnHG']"
4iRh9CuSqd3aF2jSA1v6Xj,Still Praying,Still Praying,2024-11-01,53,"['0ABk515kENDyATUdpCKVfW', '5oNgAs7j5XcBMzWv3HAnHG', '35fcckhFq2cF2u7hIG0fPv', '5Matrg5du62bXwer29cU5T', '67gqUXxHedeUGDTxwBzdjS', '4fpwOzxFRMVGfd197dKIdY']"
68xjJPxtRpCKxtrTtRYVF9,$500 Ounces (feat. Freddie Gibbs & Roc Marciano),Pray for Paris,2020-04-17,55,"['0ABk515kENDyATUdpCKVfW', '0Y4inQK6OespitzD6ijMwb', '5X0V59ipZnbvnubW0rQVri']"
10RJKj63vLhQe10ZZWsbaf,Margiela Split Toes (feat. Mach-Hommy),Hitler Wears Hermes 8: Sincerely Adolf,2021-08-27,55,"['0ABk515kENDyATUdpCKVfW', '3ZMur3elMyOs248ah86NRk']"
59kuLVjsUKYZZXwQGZJoXZ,Underrated,Underrated,2019-02-15,36,['0mbgkaYR8KNUb5s3s1yYHG']
2zwFqXIF0r8bRQjk4kEe89,Heat 7,September,2021-09-30,33,"['0mbgkaYR8KNUb5s3s1yYHG', '4VmEWwd8y9MCLwexFMdpwt']"
277ZYgx9mVJmBgGwtBLPRZ,Rocky Balboa,Rocky Balboa,2022-08-15,33,['0mbgkaYR8KNUb5s3s1yYHG']
2pjJ2Qh8PBEWQFmJZ7zyCz,Crowded,The Boyz In The Hood,2006-05-01,27,"['0mbgkaYR8KNUb5s3s1yYHG', '1uAcfLXWyvIj2tS0lrHyhc']"
6VBQuholHCe5LyCdyIWvzo,Groundwork,Groundwork,2022-08-26,31,"['4ITNzglfuGtfHgDu29GIMW', '6eUKZXaKkcviH0Ku9w2n3V', '0mbgkaYR8KNUb5s3s1yYHG']"
5Q3vOwcN1dwrqToTyJV62j,Dmx Tribute,April,2021-05-05,30,['0mbgkaYR8KNUb5s3s1yYHG']
2UfOGfV5bSpNAbhdkS9Jnk,Thought I Was Gonna Stop,September,2021-09-30,29,"['0mbgkaYR8KNUb5s3s1yYHG', '55Aa2cqylxrFIXC767Z865']"
42v9EuEMvzWVZQAFGRcFl6,Play With Somthin Safe,April,2021-05-05,29,['0mbgkaYR8KNUb5s3s1yYHG']
64TpJEYkU7byTVpGjUQCbr,Hustle Hard,Mixtape Murder,2005-07-20,28,"['0mbgkaYR8KNUb5s3s1yYHG', '2Fzxa58BAbUa6XVw8t2zkl']"
6e5L6M71mGXteo5koZpL88,Turn It Up,The Nacirema Dream,2013-03-26,28,"['0mbgkaYR8KNUb5s3s1yYHG', '6GEykX11lQqp92UVOQQCC7']"
5bcTCxgc7xVfSaMV3RuVke,"Feels (feat. Pharrell Williams, Katy Perry & Big Sean)",Funk Wav Bounces Vol.1,2017-06-30,73,"['7CajNmpbOovFoOoasH2HaY', '2RdwBSPQiwcmiDo9kixcl8', '6jJ0s89eD6GaHleKKya26X', '0c173mlxpT3dSFRgMO8XPh', '4A0TivfinfALCAMJqqjZIk']"
1ymWIr4E5x6xORlDO0bXlP,Tobey (feat. Big Sean and BabyTron),The Death of Slim Shady (Coup De Grâce),2024-07-12,68,"['7dGJo4pcD2V6oG8kP0tJRR', '0c173mlxpT3dSFRgMO8XPh', '0sKsReKseslDlhxmbN6wLk']"
6rje9f1wRFJDO2iTORw0lH,I Know,Dark Sky Paradise,2015-02-23,72,"['0c173mlxpT3dSFRgMO8XPh', '5ZS223C6JyBfXasXxrRqOk']"
7FYH5AW3bVfZHJIQpq3UOA,I Don't Fuck With You,Dark Sky Paradise,2015-02-23,72,"['0c173mlxpT3dSFRgMO8XPh', '3crnzLy8R4lVwaigKEOz7V']"
6bxUnsSGZCmoHHU5auwtps,Beware,Hall Of Fame (Deluxe),2013-01-01,67,"['0c173mlxpT3dSFRgMO8XPh', '55Aa2cqylxrFIXC767Z865', '5ZS223C6JyBfXasXxrRqOk']"
3YqJ0iaDWM0aqEDQExd2j3,Don't Like.1,G.O.O.D.,2022-04-01,62,"['5K4W6rqBFWDnAN6FQUkS6x', '15iVAtD3s3FsQR4w1v6M0P', '0ONHkAv9pCAFxb0zJwDNTy', '0c173mlxpT3dSFRgMO8XPh', '5pnbUBPifNnlusY8kTBivi']"
33gwZOGJWEZ7dRWPqPxBEZ,Wolves (feat. Post Malone),Detroit 2,2020-09-04,65,"['0c173mlxpT3dSFRgMO8XPh', '246dkjvS1zLTtiykXe5h60']"
0SGkqnVQo9KPytSri1H6cF,Bounce Back,I Decided.,2017-02-03,63,['0c173mlxpT3dSFRgMO8XPh']
5oq7ssOOA3U6UbQ5vjYQvO,It Is What It Is (feat. Gunna),Better Me Than You,2024-08-30,63,"['0c173mlxpT3dSFRgMO8XPh', '2hlmm7s2ICUX0LVIhVFlZQ']"
